Filename,Original,Translate
trad_divina_commedia_inferno_2_23.csv,poder di partirs'indi a tutti tolle.,nega a tutti loro il potere di lasciarlo.
trad_divina_commedia_inferno_2_23.csv,Là giù trovammo una gente dipinta,"Sotto quel punto abbiamo trovato una gente dipinta,"
trad_divina_commedia_inferno_2_23.csv,"che giva intorno assai con lenti passi,","che si muoveva con i passi in ritardo, in cerchio,"
trad_divina_commedia_inferno_2_23.csv,piangendo e nel sembiante stanca e vinta.,"piangendo, con caratteristiche stanche e sconfitte."
trad_divina_commedia_inferno_2_23.csv,Elli avean cappe con cappucci bassi,Ed erano vestiti con dei camini cosi' bassi.
trad_divina_commedia_inferno_2_23.csv,"dinanzi a li occhi, fatte de la taglia","sono caduti sotto i loro occhi, di quello stesso taglio"
trad_divina_commedia_inferno_2_23.csv,che in Clugnì per li monaci fassi.,E' usato per fare i vestiti per i monaci di Cluny.
trad_divina_commedia_inferno_2_23.csv,"Di fuor dorate son, sì ch'elli abbaglia;","Fuori, questi manti erano dorati e abbagliavano;"
trad_divina_commedia_inferno_2_23.csv,"ma dentro tutte piombo, e gravi tanto,","ma dentro erano tutti di piombo, così pesanti"
trad_divina_commedia_inferno_2_23.csv,che Federigo le mettea di paglia.,che i cappotti di Frederick erano di paglia in confronto a loro.
trad_divina_commedia_inferno_2_23.csv,Oh in etterno faticoso manto!,Un manto faticoso per l'eternità!
trad_divina_commedia_inferno_2_23.csv,Noi ci volgemmo ancor pur a man manca,"Ci voltammo di nuovo, come sempre, a sinistra,"
trad_divina_commedia_inferno_2_23.csv,"con loro insieme, intenti al tristo pianto;","insieme con loro, intenti al loro triste pianto;"
trad_divina_commedia_inferno_2_23.csv,ma per lo peso quella gente stanca,ma con i loro pesi che la gente stanca passo
trad_divina_commedia_inferno_2_23.csv,"venìa sì pian, che noi eravam nuovi",così lentamente che ci siamo trovati tra
trad_divina_commedia_inferno_2_23.csv,di compagnia ad ogne mover d'anca.,una nuova compagnia ogni volta che abbiamo fatto un passo.
trad_divina_commedia_inferno_2_23.csv,Per ch'io al duca mio: “Fa che tu trovi,"Alla quale ho detto alla mia guida: ""Per favore cercate di trovare"
trad_divina_commedia_inferno_2_23.csv,"alcun ch'al fatto o al nome si conosca,",qualcuno di cui riconosco il nome o l'atto;
trad_divina_commedia_inferno_2_23.csv,"e li occhi, sì andando, intorno movi”.","e mentre camminiamo, vegliate con i vostri occhi."""
trad_divina_commedia_inferno_2_23.csv,"E un che 'ntese la parola tosca,",E uno che ha preso nel mio discorso toscano
trad_divina_commedia_inferno_2_23.csv,"di retro a noi gridò: “Tenete i piedi,","gridò dietro di noi: ""Rimani sui tuoi passi, o tu"
trad_divina_commedia_inferno_2_23.csv,voi che correte sì per l'aura fosca!,che affrettarsi così lungo quest'aria oscurata!
trad_divina_commedia_inferno_2_23.csv,Forse ch'avrai da me quel che tu chiedi”.,"Forse avrai da me ciò che cerchi."""
trad_divina_commedia_inferno_2_23.csv,"Onde 'l duca si volse e disse: “Aspetta,","E la mia guida si voltò verso di me, dicendo: ""Aspetta,"
trad_divina_commedia_inferno_2_23.csv,e poi secondo il suo passo procedi”.,"e poi continuare, seguendo il suo ritmo."""
trad_divina_commedia_inferno_2_23.csv,"Ristetti, e vidi due mostrar gran fretta",Mi sono fermato e ne ho visti due i cui volti mostravano
trad_divina_commedia_inferno_2_23.csv,"de l'animo, col viso, d'esser meco;",le loro menti erano desiderose di stare con me; ma entrambi
trad_divina_commedia_inferno_2_23.csv,ma tardavali 'l carco e la via stretta.,il loro carico e il sentiero stretto li costrinsero a rallentare.
trad_divina_commedia_inferno_2_23.csv,"Quando fuor giunti, assai con l'occhio bieco","Quando sono saliti, mi hanno guardato in faccia."
trad_divina_commedia_inferno_2_23.csv,mi rimiraron sanza far parola;,"per molto tempo, e non proferirono una parola"
trad_divina_commedia_inferno_2_23.csv,"poi si volsero in sé, e dicean seco:","finché non si volsero gli uni agli altri, dicendo:"
trad_divina_commedia_inferno_2_23.csv,“Costui par vivo a l'atto de la gola;,"""Il battito della sua gola fa sembrare questo."""
trad_divina_commedia_inferno_2_23.csv,"e s'e' son morti, per qual privilegio","vivo; e se sono morti, quale privilegio"
trad_divina_commedia_inferno_2_23.csv,vanno scoperti de la grave stola?”.,"li lascia apparire senza il mantello pesante?"""
trad_divina_commedia_inferno_2_23.csv,"Poi disser me: “O Tosco, ch'al collegio","Poi mi hanno risposto: ""Tu toscana, tu che vieni"
trad_divina_commedia_inferno_2_23.csv,"de l'ipocriti tristi se' venuto,","a questa assemblea di tristi ipocriti,"
trad_divina_commedia_inferno_2_23.csv,dir chi tu se' non avere in dispregio”.,"non disdegnate di dirci chi siete."""
trad_divina_commedia_inferno_2_23.csv,E io a loro: “I' fui nato e cresciuto,"Ho risposto: ""Dove scorre l'adorabile Arno,"
trad_divina_commedia_inferno_2_23.csv,"sovra 'l bel fiume d'Arno a la gran villa,","là sono nato e risuscitato, nella grande città;"
trad_divina_commedia_inferno_2_23.csv,e son col corpo ch'i' ho sempre avuto.,Sono con il corpo che ho sempre avuto.
trad_divina_commedia_inferno_2_23.csv,"Ma voi chi siete, a cui tanto distilla","Ma chi sei tu, sulle cui guance vedo"
trad_divina_commedia_inferno_2_23.csv,quant'i' veggio dolor giù per le guance?,tali lacrime distillate dal dolore? E fatemi sapere
trad_divina_commedia_inferno_2_23.csv,e che pena è in voi che sì sfavilla?”.,"che castigo è quello che brilla così."""
trad_divina_commedia_inferno_2_23.csv,E l'un rispuose a me: “Le cappe rance,"E uno di loro rispose: ""I manti gialli"
trad_divina_commedia_inferno_2_23.csv,"son di piombo sì grosse, che li pesi","sono di un piombo così denso, la loro pesantezza"
trad_divina_commedia_inferno_2_23.csv,fan così cigolar le lor bilance.,"ci rende, gli equilibri sotto di loro, scricchiolano."
trad_divina_commedia_inferno_2_23.csv,"Frati godenti fummo, e bolognesi;","Eravamo entrambi frati gioviali, e bolognese;"
trad_divina_commedia_inferno_2_23.csv,io Catalano e questi Loderingo,"il mio nome era Catalano, Loderingo"
trad_divina_commedia_inferno_2_23.csv,"nomati, e da tua terra insieme presi","era la sua, e siamo stati scelti dalla vostra città"
trad_divina_commedia_inferno_2_23.csv,"come suole esser tolto un uom solingo,","insieme, per il post che di solito è"
trad_divina_commedia_inferno_2_23.csv,"per conservar sua pace; e fummo tali,","di un uomo, per mantenere la pace; e quello che eravamo"
trad_divina_commedia_inferno_2_23.csv,ch'ancor si pare intorno dal Gardingo”.,"è ancora da osservare intorno a Gardingo."""
trad_divina_commedia_inferno_2_23.csv,"Io cominciai: “O frati, i vostri mali...”;","Allora cominciai: ""O frati, i vostri misfatti..."""
trad_divina_commedia_inferno_2_23.csv,"ma più non dissi, ch'a l'occhio mi corse","ma non disse più, perché i miei occhi avevano colto"
trad_divina_commedia_inferno_2_23.csv,"un, crucifisso in terra con tre pali.",Uno crocifisso da tre pale a terra.
trad_divina_commedia_inferno_2_23.csv,"Quando mi vide, tutto si distorse,","Quando mi vide, quel peccatore si contorceva dappertutto,"
trad_divina_commedia_inferno_2_23.csv,soffiando ne la barba con sospiri;,e sospirava forte nella sua barba con sospiri;
trad_divina_commedia_inferno_2_23.csv,"e 'l frate Catalan, ch'a ciò s'accorse,","osservando che, Fra Catalano ha detto"
trad_divina_commedia_inferno_2_23.csv,"mi disse: “Quel confitto che tu miri,","a me: ""Colui che ha impalato là, che tu vedi,"
trad_divina_commedia_inferno_2_23.csv,consigliò i Farisei che convenia,ha consigliato i farisei che era prudente
trad_divina_commedia_inferno_2_23.csv,porre un uom per lo popolo a' martìri.,di lasciare che un uomo e non una nazione soffrano.
trad_divina_commedia_inferno_2_23.csv,"Attraversato è, nudo, ne la via,","Nudo, è stato teso attraverso il sentiero,"
trad_divina_commedia_inferno_2_23.csv,"come tu vedi, ed è mestier ch'el senta","come potete vedere, ed egli deve sentire il peso"
trad_divina_commedia_inferno_2_23.csv,"qualunque passa, come pesa, pria.",di chiunque passi sopra di lui.
trad_divina_commedia_inferno_2_23.csv,E a tal modo il socero si stenta,"Come il tormento, in questo fosso, affligge entrambi i suoi"
trad_divina_commedia_inferno_2_23.csv,"in questa fossa, e li altri dal concilio","suocero e altri in tale consiglio,"
trad_divina_commedia_inferno_2_23.csv,che fu per li Giudei mala sementa”.,"che per i Giudei ha seminato così tanto male."""
trad_divina_commedia_inferno_2_23.csv,Allor vid'io maravigliar Virgilio,Poi ho visto Virgil in piedi stupito sopra
trad_divina_commedia_inferno_2_23.csv,sovra colui ch'era disteso in croce,colui che giaceva steso su una croce
trad_divina_commedia_inferno_2_23.csv,tanto vilmente ne l'etterno essilio.,così squallidamente nel suo eterno esilio.
trad_divina_commedia_inferno_2_23.csv,Poscia drizzò al frate cotal voce:,E si rivolse così al frate:
trad_divina_commedia_inferno_2_23.csv,"“Non vi dispiaccia, se vi lece, dirci","""Se non ti dispiace, se puoi..."
trad_divina_commedia_inferno_2_23.csv,s'a la man destra giace alcuna foce,ci dica se c'è qualche passaggio sulla destra
trad_divina_commedia_inferno_2_23.csv,"onde noi amendue possiamo uscirci,",che ci permetterebbe di andarcene.
trad_divina_commedia_inferno_2_23.csv,sanza costrigner de li angeli neri,senza il nostro dovere di forzare gli angeli neri
trad_divina_commedia_inferno_2_23.csv,che vegnan d'esto fondo a dipartirci”.,"a viaggiare fino a questo punto, per farci uscire."""
trad_divina_commedia_inferno_2_23.csv,Rispuose adunque: “Più che tu non speri,"Egli rispose: ""Più di quanto tu speri, troverai"
trad_divina_commedia_inferno_2_23.csv,s'appressa un sasso che da la gran cerchia,una cresta rocciosa che si estende dal grande
trad_divina_commedia_inferno_2_23.csv,"si move e varca tutt'i vallon feri,","mura rotonde e attraversa tutte le valli selvagge,"
trad_divina_commedia_inferno_2_23.csv,salvo che 'n questo è rotto e nol coperchia;,Solo che qui non e' un ponte rotto.
trad_divina_commedia_inferno_2_24.csv,In quella parte del giovanetto anno,In quella parte del giovane anno in cui il sole
trad_divina_commedia_inferno_2_24.csv,che 'l sole i crin sotto l'Aquario tempra,comincia a riscaldare le sue serrature sotto l'Acquario
trad_divina_commedia_inferno_2_24.csv,"e già le notti al mezzo dì sen vanno,","e le notti si accorciano, pari ai giorni,"
trad_divina_commedia_inferno_2_24.csv,quando la brina in su la terra assempra,quando hoarfrost mima l'immagine del suo bianco
trad_divina_commedia_inferno_2_24.csv,"l'imagine di sua sorella bianca,","sorella a terra, ma non per molto,"
trad_divina_commedia_inferno_2_24.csv,"ma poco dura a la sua penna tempra,",Perche' la penna che usa non e' affilata.
trad_divina_commedia_inferno_2_24.csv,"lo villanello a cui la roba manca,",l'agricoltore che è a corto di foraggi aumenta
trad_divina_commedia_inferno_2_24.csv,"si leva, e guarda, e vede la campagna","e guarda e vede i campi tutti bianchi, a cui"
trad_divina_commedia_inferno_2_24.csv,"biancheggiar tutta; ond'ei si batte l'anca,","schiaffeggia la coscia, torna in casa,"
trad_divina_commedia_inferno_2_24.csv,"ritorna in casa, e qua e là si lagna,",e qui e là si lamenta come un povero disgraziato
trad_divina_commedia_inferno_2_24.csv,come 'l tapin che non sa che si faccia;,"che non sa cosa si può fare, e poi"
trad_divina_commedia_inferno_2_24.csv,"poi riede, e la speranza ringavagna,",esce di nuovo e raccoglie nuova speranza
trad_divina_commedia_inferno_2_24.csv,veggendo 'l mondo aver cangiata faccia,vedere che il mondo ha cambiato il suo volto
trad_divina_commedia_inferno_2_24.csv,"in poco d'ora, e prende suo vincastro","in poche ore, e prende il suo staff"
trad_divina_commedia_inferno_2_24.csv,e fuor le pecorelle a pascer caccia.,e affretta il suo gregge di pecore a pascolare.
trad_divina_commedia_inferno_2_24.csv,Così mi fece sbigottir lo mastro,Così il mio padrone mi ha riempito di sgomento
trad_divina_commedia_inferno_2_24.csv,"quand'io li vidi sì turbar la fronte,","quando vidi come la sua fronte era profondamente turbata,"
trad_divina_commedia_inferno_2_24.csv,e così tosto al mal giunse lo 'mpiastro;,ma poi l'intonaco leniva il dolore in fretta;
trad_divina_commedia_inferno_2_24.csv,"ché, come noi venimmo al guasto ponte,","per quando eravamo sul ponte rotto,"
trad_divina_commedia_inferno_2_24.csv,lo duca a me si volse con quel piglio,la mia guida si voltò verso di me con quel dolce modo
trad_divina_commedia_inferno_2_24.csv,dolce ch'io vidi prima a piè del monte.,Ho visto la prima volta lungo la base della montagna.
trad_divina_commedia_inferno_2_24.csv,"Le braccia aperse, dopo alcun consiglio",e guardò attentamente la rovina;
trad_divina_commedia_inferno_2_24.csv,eletto seco riguardando prima,"dopo aver scelto il modo in cui saremmo ascesi,"
trad_divina_commedia_inferno_2_24.csv,"ben la ruina, e diedemi di piglio.",Ha aperto le braccia e mi ha spinto in avanti.
trad_divina_commedia_inferno_2_24.csv,"E come quei ch'adopera ed estima,","E proprio come colui che medita mentre lavora,"
trad_divina_commedia_inferno_2_24.csv,"che sempre par che 'nnanzi si proveggia,","che è sempre pronto per il passo avanti,"
trad_divina_commedia_inferno_2_24.csv,"così, levando me sù ver' la cima","così, mentre mi sollevava verso la vetta"
trad_divina_commedia_inferno_2_24.csv,"d'un ronchione, avvisava un'altra scheggia","di una grande falesia, vedeva un altro sperone,"
trad_divina_commedia_inferno_2_24.csv,dicendo: “Sovra quella poi t'aggrappa;,"dicendo: ""Questa è la prossima presa,"
trad_divina_commedia_inferno_2_24.csv,ma tenta pria s'è tal ch'ella ti reggia”.,"ma prima provatelo per vedere se è fermo."""
trad_divina_commedia_inferno_2_24.csv,"Non era via da vestito di cappa,","Non era una strada per quelli con i guanti di piombo,"
trad_divina_commedia_inferno_2_24.csv,"ché noi a pena, ei lieve e io sospinto,","per lui e io, luce; io, con sostegno,"
trad_divina_commedia_inferno_2_24.csv,potavam sù montar di chiappa in chiappa.,riusciva a malapena a farcela da uno sperone all'altro.
trad_divina_commedia_inferno_2_24.csv,E se non fosse che da quel precinto,"E se non fosse che, giù da questo recinto,"
trad_divina_commedia_inferno_2_24.csv,"più che da l'altro era la costa corta,","la pendenza era più corta della banca precedente,"
trad_divina_commedia_inferno_2_24.csv,"non so di lui, ma io sarei ben vinto.","Non posso parlare per lui, ma dovrei sicuramente"
trad_divina_commedia_inferno_2_24.csv,Ma perché Malebolge inver' la porta,sono stati sconfitti. Ma da Malebolge
trad_divina_commedia_inferno_2_24.csv,"del bassissimo pozzo tutta pende,","corre dritto nella bocca del suo ultimo pozzo,"
trad_divina_commedia_inferno_2_24.csv,lo sito di ciascuna valle porta,il posizionamento di ogni valle significa che deve
trad_divina_commedia_inferno_2_24.csv,che l'una costa surge e l'altra scende;,avere una banca alta e avere l'altra corta;
trad_divina_commedia_inferno_2_24.csv,noi pur venimmo al fine in su la punta,"e così abbiamo raggiunto, a lungo, il jutting dove"
trad_divina_commedia_inferno_2_24.csv,onde l'ultima pietra si scoscende.,l'ultima pietra del ponte rovinato si rompe.
trad_divina_commedia_inferno_2_24.csv,La lena m'era del polmon sì munta,Il respiro nei miei polmoni era cosi' esausto.
trad_divina_commedia_inferno_2_24.csv,"quand'io fui sù, ch'i' non potea più oltre,","dall'arrampicata, non potevo andare avanti; infatti,"
trad_divina_commedia_inferno_2_24.csv,anzi m'assisi ne la prima giunta.,"non appena ho raggiunto quella pietra, mi sono seduto."
trad_divina_commedia_inferno_2_24.csv,"“Omai convien che tu così ti spoltre”,","""Ora devi mettere da parte la tua pigrizia,"""
trad_divina_commedia_inferno_2_24.csv,"disse 'l maestro; “ché, seggendo in piuma,","il mio padrone disse: ""Perché colui che si appoggia"
trad_divina_commedia_inferno_2_24.csv,"in fama non si vien, né sotto coltre;",o sotto le coperte non può venire a fama;
trad_divina_commedia_inferno_2_24.csv,"sanza la qual chi sua vita consuma,",e chi trascorre la sua vita senza fama
trad_divina_commedia_inferno_2_24.csv,"cotal vestigio in terra di sé lascia,",lascia un tale vestigio di se stesso sulla terra
trad_divina_commedia_inferno_2_24.csv,qual fummo in aere e in acqua la schiuma.,come fumo lascia all'aria o schiuma all'acqua.
trad_divina_commedia_inferno_2_24.csv,E però leva sù; vinci l'ambascia,"Quindi, alzatevi; sconfiggete la vostra mancanza di respiro"
trad_divina_commedia_inferno_2_24.csv,"con l'animo che vince ogne battaglia,",con spirito che può vincere tutte le battaglie se
