Filename,Original,Translate
trad_divina_commedia_paradiso_1_22.csv,che lieta vien per questo etera tondo”.,"Che viene gioire attraverso questo etere arrotondato."""
trad_divina_commedia_paradiso_1_22.csv,Col viso ritornai per tutte quante,Con la mia vista sono tornato attraverso uno e tutti
trad_divina_commedia_paradiso_1_22.csv,"le sette spere, e vidi questo globo","Le sette sfere, e ho visto questo globo"
trad_divina_commedia_paradiso_1_22.csv,"tal, ch'io sorrisi del suo vil sembiante;",Tale che sorrisi alla sua ignobile sembianza;
trad_divina_commedia_paradiso_1_22.csv,e quel consiglio per migliore approbo,E questa opinione che approvo come migliore
trad_divina_commedia_paradiso_1_22.csv,che l'ha per meno; e chi ad altro pensa,che lo rende minimamente conto; e chi pensa
trad_divina_commedia_paradiso_1_22.csv,chiamar si puote veramente probo.,Di qualcos'altro può davvero essere chiamato giusto.
trad_divina_commedia_paradiso_1_22.csv,Vidi la figlia di Latona incensa,Ho visto la figlia di Latona brillare
trad_divina_commedia_paradiso_1_22.csv,sanza quell'ombra che mi fu cagione,"Senza quell'ombra, che per me era causa"
trad_divina_commedia_paradiso_1_22.csv,per che già la credetti rara e densa.,Che una volta l'avevo creduta rara e densa.
trad_divina_commedia_paradiso_1_22.csv,"L'aspetto del tuo nato, Iperïone,","L'aspetto di tuo figlio, Hyperion,"
trad_divina_commedia_paradiso_1_23.csv,"Come l'augello, intra l'amate fronde,","Anche come un uccello, tra le amatissime foglie,"
trad_divina_commedia_paradiso_1_23.csv,posato al nido de' suoi dolci nati,Silenzio sul nido della sua dolce covata
trad_divina_commedia_paradiso_1_23.csv,"la notte che le cose ci nasconde,","Per tutta la notte, che ci nasconde ogni cosa,"
trad_divina_commedia_paradiso_1_23.csv,"che, per veder li aspetti disïati","Chi, per vedere i loro sguardi anelati"
trad_divina_commedia_paradiso_1_23.csv,"e per trovar lo cibo onde li pasca,","e trovate il cibo con cui nutrirli,"
trad_divina_commedia_paradiso_1_23.csv,"in che gravi labor li sono aggrati,","In cui, a lei, gravi fatiche sono grati,"
trad_divina_commedia_paradiso_1_23.csv,"previene il tempo in su aperta frasca,",Anticipa il tempo su spray aperto
trad_divina_commedia_paradiso_1_23.csv,"e con ardente affetto il sole aspetta,","E con ardente anelito attende il sole,"
trad_divina_commedia_paradiso_1_23.csv,fiso guardando pur che l'alba nasca;,Sguardi d'intento non appena si infrange l'alba:
trad_divina_commedia_paradiso_1_23.csv,così la donna mïa stava eretta,Anche così la mia Signora era eretta
trad_divina_commedia_paradiso_1_23.csv,"e attenta, rivolta inver' la plaga","E vigile, si voltò verso la zona"
trad_divina_commedia_paradiso_1_23.csv,sotto la quale il sol mostra men fretta:,Sotto il quale il sole mostra meno fretta;
trad_divina_commedia_paradiso_1_23.csv,"sì che, veggendola io sospesa e vaga,","Cosi' che la vedesse sconvolta e raccapricciante,"
trad_divina_commedia_paradiso_1_23.csv,fecimi qual è quei che disïando,Così sono diventato come colui che desidera
trad_divina_commedia_paradiso_1_23.csv,"altro vorria, e sperando s'appaga.","Per qualcosa che anela, e che spera sia placato."
trad_divina_commedia_paradiso_1_23.csv,"Ma poco fu tra uno e altro quando,",Ma informa lo spazio da un Quando all'altro;
trad_divina_commedia_paradiso_1_23.csv,"del mio attender, dico, e del vedere","Della mia attesa, dica io, e il vedere"
trad_divina_commedia_paradiso_1_23.csv,lo ciel venir più e più rischiarando;,I welkin crescono sempre più splendenti.
trad_divina_commedia_paradiso_1_23.csv,e Bëatrice disse: “Ecco le schiere,"Beatrice esclamò: ""Ecco le schiere"
trad_divina_commedia_paradiso_1_23.csv,del trïunfo di Cristo e tutto 'l frutto,Della marcia trionfale di Cristo e di tutti i frutti
trad_divina_commedia_paradiso_1_23.csv,ricolto del girar di queste spere!”.,"Raccolti dalla laminazione di queste sfere!"""
trad_divina_commedia_paradiso_1_23.csv,"Pariemi che 'l suo viso ardesse tutto,",Mi sembrava che il suo volto fosse tutto fiammeggiante;
trad_divina_commedia_paradiso_1_23.csv,"e li occhi avea di letizia sì pieni,",E gli occhi che aveva erano così pieni di estasi
trad_divina_commedia_paradiso_1_23.csv,che passarmen convien sanza costrutto.,Che devo passare senza descrivere.
trad_divina_commedia_paradiso_1_23.csv,Quale ne' plenilunïi sereni,Come quando nelle notti serena della luna piena
trad_divina_commedia_paradiso_1_23.csv,Trivïa ride tra le ninfe etterne,Sorride Trivia tra le ninfe eterne
trad_divina_commedia_paradiso_1_23.csv,"che dipingon lo ciel per tutti i seni,","che dipinge il firmamento attraverso tutti i suoi golfi,"
trad_divina_commedia_paradiso_1_23.csv,vid'i' sopra migliaia di lucerne,"Ho visto, sopra le miriadi di lampade,"
trad_divina_commedia_paradiso_1_23.csv,"un sol che tutte quante l'accendea,","Un Sole che uno e tutti loro hanno acceso,"
trad_divina_commedia_paradiso_1_23.csv,come fa 'l nostro le viste superne;,"E' come il nostro che fa le meraviglie,"
trad_divina_commedia_paradiso_1_23.csv,e per la viva luce trasparea,E attraverso la luce vivente splendeva trasparente
trad_divina_commedia_paradiso_1_23.csv,la lucente sustanza tanto chiara,La sostanza lucente così intensamente chiara
trad_divina_commedia_paradiso_1_23.csv,"nel viso mio, che non la sostenea.","Nella mia vista, che non l'ho sostenuto."
trad_divina_commedia_paradiso_1_23.csv,"Oh Bëatrice, dolce guida e cara!","O Beatrice, dolce guida e cara!"
trad_divina_commedia_paradiso_1_23.csv,Ella mi disse: “Quel che ti sobranza,"Mi disse: ""Che cosa ti sovrasta"
trad_divina_commedia_paradiso_1_23.csv,è virtù da cui nulla si ripara.,Una virtù è da cui nulla si protegge.
trad_divina_commedia_paradiso_1_23.csv,Quivi è la sapïenza e la possanza,Ci sono la saggezza e l'onnipotenza
trad_divina_commedia_paradiso_1_23.csv,"ch'aprì le strade tra 'l cielo e la terra,","che operò le vie del cielo e della terra,"
trad_divina_commedia_paradiso_1_23.csv,onde fu già sì lunga disïanza”.,"Per cui c'era stato così tanto desiderio."""
trad_divina_commedia_paradiso_1_23.csv,Come foco di nube si diserra,"Come il fuoco da fuori una nuvola si sblocca,"
trad_divina_commedia_paradiso_1_23.csv,"per dilatarsi sì che non vi cape,","Dilatando in modo che non trovi spazio in esso,"
trad_divina_commedia_paradiso_1_23.csv,"e fuor di sua natura in giù s'atterra,","E, contro la sua natura, cade sulla terra,"
trad_divina_commedia_paradiso_1_23.csv,"la mente mia così, tra quelle dape","Anche la mia mente, tra quegli alimenti"
trad_divina_commedia_paradiso_1_23.csv,"fatta più grande, di sé stessa uscìo,","Diventare più grande, questione da se stessa,"
trad_divina_commedia_paradiso_1_23.csv,e che si fesse rimembrar non sape.,E ciò che è diventato non può ricordare.
trad_divina_commedia_paradiso_1_23.csv,“Apri li occhi e riguarda qual son io;,"""Apri gli occhi e guarda quello che sono:"
trad_divina_commedia_paradiso_1_23.csv,"tu hai vedute cose, che possente","Hai visto queste cose, che sono abbastanza forti"
trad_divina_commedia_paradiso_1_23.csv,se' fatto a sostener lo riso mio”.,"Sei diventato tu a tollerare il mio sorriso."""
trad_divina_commedia_paradiso_1_23.csv,Io era come quei che si risente,Ero come uno che conserva ancora la sensazione
trad_divina_commedia_paradiso_1_23.csv,di visïone oblita e che s'ingegna,di una visione dimenticata e di sforzi
trad_divina_commedia_paradiso_1_23.csv,"indarno di ridurlasi a la mente,","Invano per riportarlo nella sua mente,"
trad_divina_commedia_paradiso_1_23.csv,"quand'io udi' questa proferta, degna","Quando ho sentito questo invito, meritando"
trad_divina_commedia_paradiso_1_23.csv,"di tanto grato, che mai non si stingue","Di tanta gratitudine, non svanisce mai"
trad_divina_commedia_paradiso_1_23.csv,del libro che 'l preterito rassegna.,Dal libro che racconta il passato.
trad_divina_commedia_paradiso_1_23.csv,Se mo sonasser tutte quelle lingue,Se in questo momento suonassero tutte le lingue
trad_divina_commedia_paradiso_1_23.csv,che Polimnïa con le suore fero,Quella Polyhymnia e le sue sorelle hanno fatto
trad_divina_commedia_paradiso_1_23.csv,"del latte lor dolcissimo più pingue,","La piu' lubrica con il loro delizioso latte,"
trad_divina_commedia_paradiso_1_23.csv,"per aiutarmi, al millesmo del vero","Per aiutarmi, a millesimo della verità"
trad_divina_commedia_paradiso_1_23.csv,"non si verria, cantando il santo riso","Non avrebbe raggiunto, cantando il santo sorriso"
trad_divina_commedia_paradiso_1_23.csv,e quanto il santo aspetto facea mero;,E come l'aspetto santo ha illuminato.
trad_divina_commedia_paradiso_1_23.csv,"e così, figurando il paradiso,","e dunque, rappresentando il Paradiso,"
trad_divina_commedia_paradiso_1_23.csv,"convien saltar lo sacrato poema,","La poesia sacra deve perforcersi,"
trad_divina_commedia_paradiso_1_23.csv,come chi trova suo cammin riciso.,Come un uomo che trova la strada tagliata;
trad_divina_commedia_paradiso_1_23.csv,Ma chi pensasse il ponderoso tema,"Ma chi pensa al tema ponderoso,"
trad_divina_commedia_paradiso_1_23.csv,"e l'omero mortal che se ne carca,","e della spalla mortale carica di essa,"
trad_divina_commedia_paradiso_1_23.csv,nol biasmerebbe se sott'esso trema:,"Non dovrebbe incolpare, se sotto questo trema."
trad_divina_commedia_paradiso_1_23.csv,non è pareggio da picciola barca,Non è un passaggio per una piccola barca
trad_divina_commedia_paradiso_1_23.csv,"quel che fendendo va l'ardita prora,","Questo che taglia l'audace prua,"
trad_divina_commedia_paradiso_1_23.csv,né da nocchier ch'a sé medesmo parca.,Nemmeno per un pilota che si risparmierebbe.
trad_divina_commedia_paradiso_1_23.csv,"“Perché la faccia mia sì t'innamora,","""Perché il mio volto ti innamora così tanto,"
trad_divina_commedia_paradiso_1_23.csv,che tu non ti rivolgi al bel giardino,"che non ti rivolgi al giardino,"
trad_divina_commedia_paradiso_1_23.csv,che sotto i raggi di Cristo s'infiora?,Quale sotto i raggi di Cristo sta sbocciando?
trad_divina_commedia_paradiso_1_23.csv,Quivi è la rosa in che 'l verbo divino,C'è la Rosa in cui la Parola Divina
trad_divina_commedia_paradiso_1_23.csv,carne si fece; quivi son li gigli,Divenne incarnato; ci sono i gigli
trad_divina_commedia_paradiso_1_23.csv,al cui odor si prese il buon cammino”.,"Dal cui profumo è stato scoperto il buon modo."""
trad_divina_commedia_paradiso_1_23.csv,"Così Beatrice; e io, che a' suoi consigli","Così Beatrice, e io, che ai suoi consigli"
trad_divina_commedia_paradiso_1_23.csv,"tutto era pronto, ancora mi rendei","Era completamente pronto, ancora una volta mi ha scommesso"
trad_divina_commedia_paradiso_1_23.csv,a la battaglia de' debili cigli.,Alla battaglia delle deboli sopracciglia.
trad_divina_commedia_paradiso_1_23.csv,"Come a raggio di sol, che puro mei","Come nel sole, che ruscelli incontaminati"
trad_divina_commedia_paradiso_1_23.csv,"per fratta nube, già prato di fiori","Attraverso la nube fratturata, qui ora un prato di fiori"
trad_divina_commedia_paradiso_1_23.csv,"vider, coverti d'ombra, li occhi miei;","I miei occhi coperti d'ombra hanno visto,"
trad_divina_commedia_paradiso_1_23.csv,"vid'io così più turbe di splendori,",Così le truppe di splendori molteplici ho visto
trad_divina_commedia_paradiso_1_23.csv,"folgorate di sù da raggi ardenti,","Illuminata dall'alto con raggi ardenti,"
trad_divina_commedia_paradiso_1_23.csv,sanza veder principio di folgóri.,Non vedendo la fonte dell'effulgenza.
trad_divina_commedia_paradiso_1_23.csv,"O benigna vertù che sì li 'mprenti,",O potere benigno che li imprigiona così!
trad_divina_commedia_paradiso_1_23.csv,sù t'essaltasti per largirmi loco,Hai esaltato te stesso per dare più portata
trad_divina_commedia_paradiso_1_23.csv,a li occhi lì che non t'eran possenti.,"Là ai miei occhi, che non erano abbastanza forti."
trad_divina_commedia_paradiso_1_23.csv,Il nome del bel fior ch'io sempre invoco,Il nome di quel bel fiore che invoco
trad_divina_commedia_paradiso_1_23.csv,"e mane e sera, tutto mi ristrinse",Mattina e sera assolutamente affascinati
trad_divina_commedia_paradiso_1_23.csv,l'animo ad avvisar lo maggior foco;,La mia anima a guardare il fuoco più grande.
trad_divina_commedia_paradiso_1_23.csv,e come ambo le luci mi dipinse,E quando in entrambi i miei occhi raffigurati sono stati
trad_divina_commedia_paradiso_1_23.csv,il quale e il quanto de la viva stella,La gloria e la grandezza della stella vivente
trad_divina_commedia_paradiso_1_23.csv,"che là sù vince come qua giù vinse,","Che eccelle, come eccelleva qui,"
trad_divina_commedia_paradiso_1_23.csv,"per entro il cielo scese una facella,",Athwart il cielo una piccola torcia discese
trad_divina_commedia_paradiso_1_23.csv,"formata in cerchio a guisa di corona,","Formata in cerchio come un coronale,"
trad_divina_commedia_paradiso_1_23.csv,e cinsela e girossi intorno ad ella.,"E l'ha cintata, e si e' rivoltata a riguardo."
trad_divina_commedia_paradiso_1_23.csv,Qualunque melodia più dolce suona,Qualunque melodia suoni dolcemente
trad_divina_commedia_paradiso_1_23.csv,"qua giù e più a sé l'anima tira,","Sulla terra, e a se stesso la maggior parte attira l'anima,"
trad_divina_commedia_paradiso_1_23.csv,"parrebbe nube che squarciata tona,","Sembrerebbe una nuvola che, a pezzi, tuoni,"
trad_divina_commedia_paradiso_1_23.csv,comparata al sonar di quella lira,Rispetto al suono di quella lira
trad_divina_commedia_paradiso_1_23.csv,onde si coronava il bel zaffiro,"con cui fu coronato lo zaffiro bello,"
trad_divina_commedia_paradiso_1_23.csv,del quale il ciel più chiaro s'inzaffira.,Che dà al cielo più limpido la sua tonalità di zaffiro.
trad_divina_commedia_paradiso_1_23.csv,"“Io sono amore angelico, che giro","""Io sono Angelic Love, quel cerchio intorno"
trad_divina_commedia_paradiso_1_23.csv,l'alta letizia che spira del ventre,La gioia sublime che respira dal grembo
trad_divina_commedia_paradiso_1_23.csv,che fu albergo del nostro disiro;,Quello era l'ostello del nostro Desiderio;
trad_divina_commedia_paradiso_1_23.csv,"e girerommi, donna del ciel, mentre","E io circonderò, Signora del Cielo, mentre"
trad_divina_commedia_paradiso_1_23.csv,"che seguirai tuo figlio, e farai dia",Tu segui il tuo Figlio e il più divino
trad_divina_commedia_paradiso_1_23.csv,più la spera supprema perché lì entre”.,"La sfera suprema, perché tu entri lì."""
trad_divina_commedia_paradiso_1_23.csv,Così la circulata melodia,Così fece la melodia circolata
trad_divina_commedia_paradiso_1_23.csv,"si sigillava, e tutti li altri lumi",Sigillarsi; e tutte le altre luci
trad_divina_commedia_paradiso_1_23.csv,facean sonare il nome di Maria.,Stava facendo risuonare il nome di Mary.
trad_divina_commedia_paradiso_1_23.csv,Lo real manto di tutti i volumi,Il manto regale dei volumi tutti
trad_divina_commedia_paradiso_1_23.csv,"del mondo, che più ferve e più s'avviva",Di quel mondo che più fervido è e vivo
trad_divina_commedia_paradiso_1_23.csv,"ne l'alito di Dio e nei costumi,","Con il soffio di Dio e con le sue opere e le sue vie,"
trad_divina_commedia_paradiso_1_23.csv,avea sopra di noi l'interna riva,"Ampliò su di noi il suo confine interiore,"
trad_divina_commedia_paradiso_1_23.csv,"tanto distante, che la sua parvenza,","Così distante, che la parvenza di esso"
trad_divina_commedia_paradiso_1_23.csv,"là dov'io era, ancor non appariva:",Là dove non ero ancora apparso a me.
trad_divina_commedia_paradiso_1_23.csv,però non ebber li occhi miei potenza,Perciò i miei occhi non possedevano il potere
trad_divina_commedia_paradiso_1_23.csv,di seguitar la coronata fiamma,"Di seguire la fiamma incoronata,"
trad_divina_commedia_paradiso_1_23.csv,che si levò appresso sua semenza.,che ha montato verso l'alto vicino al suo proprio seme.
trad_divina_commedia_paradiso_1_23.csv,E come fantolin che 'nver' la mamma,"E come un bambino piccolo, che verso la sua madre"
trad_divina_commedia_paradiso_1_23.csv,"tende le braccia, poi che 'l latte prese,","Stende le braccia, quando il latte ha preso,"
trad_divina_commedia_paradiso_1_23.csv,per l'animo che 'nfin di fuor s'infiamma;,"Attraverso l'impulso acceso nella fiamma esterna,"
trad_divina_commedia_paradiso_1_23.csv,ciascun di quei candori in sù si stese,Ognuno di quei luccichi di bianchezza verso l'alto raggiunto
trad_divina_commedia_paradiso_1_23.csv,"con la sua cima, sì che l'alto affetto","Così con la sua sommità, che il profondo affetto"
trad_divina_commedia_paradiso_1_23.csv,ch'elli avieno a Maria mi fu palese.,Mi è stato rivelato che avevano per Maria.
trad_divina_commedia_paradiso_1_23.csv,"Indi rimaser lì nel mio cospetto,","Poi rimasero lì, sotto i miei occhi,"
trad_divina_commedia_paradiso_1_23.csv,"'Regina celi' cantando sì dolce,","""Regina Coeli"" cantava con tanta dolcezza,"
trad_divina_commedia_paradiso_1_23.csv,che mai da me non si partì 'l diletto.,Che mai da me è partito il piacere.
